county_en,province_en,Livestock_int_hist,Livestock_vac_hist,Pop_setting,count,county_count,inf_rate,ses
Shushtar,Khuzestan,No,Yes,Rural,3,77,0.038961039,1
Shushtar,Khuzestan,No,Yes,Urban,3,77,0.038961039,1
Shushtar,Khuzestan,Yes,No,Rural,4,77,0.051948052,1
Shushtar,Khuzestan,Yes,Null,Rural,9,77,0.116883117,1
Shushtar,Khuzestan,Yes,Null,Urban,2,77,0.025974026,1
Shushtar,Khuzestan,Yes,Yes,Nomadic,3,77,0.038961039,1
Shushtar,Khuzestan,Yes,Yes,Rural,23,77,0.298701299,1
Shushtar,Khuzestan,Yes,Yes,Urban,6,77,0.077922078,1
Siahkal,Gilan,No,Null,Rural,2,6,0.333333333,3
Siahkal,Gilan,No,Null,Urban,1,6,0.166666667,3
Siahkal,Gilan,Yes,No,Rural,1,6,0.166666667,3
Siahkal,Gilan,Yes,Null,Rural,1,6,0.166666667,3
Siahkal,Gilan,Yes,Null,Urban,1,6,0.166666667,3
Sibo Soran,Sistan and Baluchestan,Yes,No,Rural,1,3,0.333333333,1
Sibo Soran,Sistan and Baluchestan,Yes,Null,Rural,2,3,0.666666667,1
Simorgh,Mazandaran,No,No,Rural,1,3,0.333333333,5
Simorgh,Mazandaran,No,Null,Rural,1,3,0.333333333,5
Simorgh,Mazandaran,Null,Yes,Rural,1,3,0.333333333,5
Sirik,Hormozgan,Yes,Yes,Rural,1,1,1,1
Sirjan,Kerman,No,No,Urban,12,213,0.056338028,1
Sirjan,Kerman,No,Null,Rural,8,213,0.037558685,1
Sirjan,Kerman,No,Null,Urban,50,213,0.234741784,1
Sirjan,Kerman,No,Yes,Urban,2,213,0.009389671,1
Sirjan,Kerman,Null,Null,Rural,1,213,0.004694836,1
Sirjan,Kerman,Null,Null,Urban,9,213,0.042253521,1
Sirjan,Kerman,Unknow,Null,Rural,2,213,0.009389671,1
Sirjan,Kerman,Yes,No,Nomadic,4,213,0.018779343,1
Sirjan,Kerman,Yes,No,Rural,5,213,0.023474178,1
Sirjan,Kerman,Yes,No,Urban,1,213,0.004694836,1
Sirjan,Kerman,Yes,Null,Rural,14,213,0.0657277,1
Sirjan,Kerman,Yes,Null,Urban,3,213,0.014084507,1
Sirjan,Kerman,Yes,Yes,Itinerant,2,213,0.009389671,1
Sirjan,Kerman,Yes,Yes,Rural,66,213,0.309859155,1
Sirjan,Kerman,Yes,Yes,Urban,34,213,0.159624413,1
Sirvan,Ilam,No,Null,Rural,1,11,0.090909091,1
Sirvan,Ilam,Yes,No,Rural,1,11,0.090909091,1
Sirvan,Ilam,Yes,Null,Rural,2,11,0.181818182,1
Sirvan,Ilam,Yes,Yes,Rural,6,11,0.545454545,1
Sirvan,Ilam,Yes,Yes,Urban,1,11,0.090909091,1
Solas-e-Babajani,Kermanshah,No,Null,Urban,2,67,0.029850746,1
Solas-e-Babajani,Kermanshah,Null,No,Rural,1,67,0.014925373,1
Solas-e-Babajani,Kermanshah,Null,Null,Rural,1,67,0.014925373,1
Solas-e-Babajani,Kermanshah,Yes,No,Nomadic,1,67,0.014925373,1
Solas-e-Babajani,Kermanshah,Yes,No,Rural,24,67,0.358208955,1
Solas-e-Babajani,Kermanshah,Yes,No,Urban,2,67,0.029850746,1
Solas-e-Babajani,Kermanshah,Yes,Null,Nomadic,5,67,0.074626866,1
Solas-e-Babajani,Kermanshah,Yes,Null,Rural,13,67,0.194029851,1
Solas-e-Babajani,Kermanshah,Yes,Null,Urban,4,67,0.059701493,1
Solas-e-Babajani,Kermanshah,Yes,Yes,Rural,14,67,0.208955224,1
Soltanieh,Zanjan,No,No,Rural,1,54,0.018518519,2
Soltanieh,Zanjan,No,Null,Rural,4,54,0.074074074,2
Soltanieh,Zanjan,No,Null,Urban,1,54,0.018518519,2
Soltanieh,Zanjan,Null,Null,Rural,1,54,0.018518519,2
Soltanieh,Zanjan,Yes,No,Rural,7,54,0.12962963,2
Soltanieh,Zanjan,Yes,No,Urban,2,54,0.037037037,2
Soltanieh,Zanjan,Yes,Null,Rural,18,54,0.333333333,2
Soltanieh,Zanjan,Yes,Null,Urban,1,54,0.018518519,2
Soltanieh,Zanjan,Yes,Yes,Rural,19,54,0.351851852,2
Some'e-Sara,Gilan,No,Null,Rural,3,11,0.272727273,3
Some'e-Sara,Gilan,Yes,No,Urban,1,11,0.090909091,3
Some'e-Sara,Gilan,Yes,Null,Rural,3,11,0.272727273,3
Some'e-Sara,Gilan,Yes,Yes,Rural,4,11,0.363636364,3
Sonqor,Kermanshah,No,Null,Rural,4,466,0.008583691,1
Sonqor,Kermanshah,No,Null,Urban,2,466,0.004291845,1
Sonqor,Kermanshah,Null,No,Rural,1,466,0.002145923,1
Sonqor,Kermanshah,Null,Null,Rural,33,466,0.070815451,1
Sonqor,Kermanshah,Null,Null,Urban,6,466,0.012875536,1
Sonqor,Kermanshah,Null,Yes,Rural,1,466,0.002145923,1
Sonqor,Kermanshah,Yes,No,Itinerant,1,466,0.002145923,1
Sonqor,Kermanshah,Yes,No,Rural,193,466,0.41416309,1
Sonqor,Kermanshah,Yes,No,Urban,5,466,0.010729614,1
Sonqor,Kermanshah,Yes,Null,Rural,75,466,0.160944206,1
Sonqor,Kermanshah,Yes,Null,Urban,1,466,0.002145923,1
Sonqor,Kermanshah,Yes,Yes,Itinerant,1,466,0.002145923,1
Sonqor,Kermanshah,Yes,Yes,Rural,141,466,0.302575107,1
Sonqor,Kermanshah,Yes,Yes,Urban,2,466,0.004291845,1
Sorkheh,Semnan,Yes,Yes,Rural,7,8,0.875,2
Sorkheh,Semnan,Yes,Yes,Urban,1,8,0.125,2
Tabas,South Khorasan,No,Null,Urban,1,23,0.043478261,1
Tabas,South Khorasan,Yes,No,Itinerant,4,23,0.173913043,1
Tabas,South Khorasan,Yes,No,Rural,2,23,0.086956522,1
Tabas,South Khorasan,Yes,No,Urban,2,23,0.086956522,1
Tabas,South Khorasan,Yes,Null,Itinerant,2,23,0.086956522,1
Tabas,South Khorasan,Yes,Null,Nomadic,1,23,0.043478261,1
Tabas,South Khorasan,Yes,Null,Rural,3,23,0.130434783,1
Tabas,South Khorasan,Yes,Yes,Itinerant,3,23,0.130434783,1
Tabas,South Khorasan,Yes,Yes,Rural,2,23,0.086956522,1
Tabas,South Khorasan,Yes,Yes,Urban,3,23,0.130434783,1
Tabriz,East Azerbaijan,No,No,Urban,6,293,0.020477816,2
Tabriz,East Azerbaijan,No,Null,Rural,24,293,0.081911263,2
Tabriz,East Azerbaijan,No,Null,Urban,17,293,0.058020478,2
Tabriz,East Azerbaijan,No,Yes,Rural,3,293,0.010238908,2
Tabriz,East Azerbaijan,Null,Null,Rural,30,293,0.102389078,2
Tabriz,East Azerbaijan,Null,Null,Urban,8,293,0.027303754,2
Tabriz,East Azerbaijan,Unknow,Null,Rural,3,293,0.010238908,2
Tabriz,East Azerbaijan,Unknow,Null,Urban,2,293,0.006825939,2
Tabriz,East Azerbaijan,Yes,No,Rural,6,293,0.020477816,2
Tabriz,East Azerbaijan,Yes,Null,Rural,133,293,0.453924915,2
Tabriz,East Azerbaijan,Yes,Null,Urban,10,293,0.034129693,2
Tabriz,East Azerbaijan,Yes,Yes,Rural,49,293,0.167235495,2
Tabriz,East Azerbaijan,Yes,Yes,Urban,2,293,0.006825939,2
Tafresh,Markazi,No,Yes,Rural,2,43,0.046511628,3
Tafresh,Markazi,Unknow,Null,Urban,1,43,0.023255814,3
Tafresh,Markazi,Yes,No,Rural,1,43,0.023255814,3
Tafresh,Markazi,Yes,No,Urban,1,43,0.023255814,3
Tafresh,Markazi,Yes,Null,Rural,11,43,0.255813953,3
Tafresh,Markazi,Yes,Null,Urban,4,43,0.093023256,3
Tafresh,Markazi,Yes,Yes,Rural,19,43,0.441860465,3
Tafresh,Markazi,Yes,Yes,Urban,4,43,0.093023256,3
Taft,Yazd,No,No,Rural,1,36,0.027777778,4
Taft,Yazd,No,Null,Rural,3,36,0.083333333,4
Taft,Yazd,No,Null,Urban,5,36,0.138888889,4
Taft,Yazd,Null,Null,Urban,2,36,0.055555556,4
Taft,Yazd,Yes,No,Rural,10,36,0.277777778,4
Taft,Yazd,Yes,No,Urban,2,36,0.055555556,4
Taft,Yazd,Yes,Null,Rural,8,36,0.222222222,4
Taft,Yazd,Yes,Yes,Rural,4,36,0.111111111,4
Taft,Yazd,Yes,Yes,Urban,1,36,0.027777778,4
Takab,West Azerbaijan,No,No,Rural,2,371,0.005390836,2
Takab,West Azerbaijan,No,No,Urban,7,371,0.018867925,2
Takab,West Azerbaijan,No,Null,Rural,8,371,0.021563342,2
Takab,West Azerbaijan,No,Null,Urban,13,371,0.035040431,2
Takab,West Azerbaijan,No,Yes,Rural,3,371,0.008086253,2
Takab,West Azerbaijan,Null,Null,Null,1,371,0.002695418,2
Takab,West Azerbaijan,Null,Null,Rural,2,371,0.005390836,2
Takab,West Azerbaijan,Null,Null,Urban,6,371,0.016172507,2
Takab,West Azerbaijan,Yes,No,Rural,1,371,0.002695418,2
Takab,West Azerbaijan,Yes,No,Urban,1,371,0.002695418,2
Takab,West Azerbaijan,Yes,Null,Itinerant,1,371,0.002695418,2
Takab,West Azerbaijan,Yes,Null,Rural,2,371,0.005390836,2
Takab,West Azerbaijan,Yes,Null,Urban,4,371,0.010781671,2
Takab,West Azerbaijan,Yes,Yes,Rural,312,371,0.84097035,2
Takab,West Azerbaijan,Yes,Yes,Urban,8,371,0.021563342,2
Takestan,Qazvin,No,No,Rural,28,361,0.077562327,2
Takestan,Qazvin,No,No,Urban,37,361,0.102493075,2
Takestan,Qazvin,No,Null,Rural,6,361,0.016620499,2
Takestan,Qazvin,No,Null,Urban,18,361,0.049861496,2
Takestan,Qazvin,Yes,No,Rural,138,361,0.382271468,2
Takestan,Qazvin,Yes,No,Urban,37,361,0.102493075,2
Takestan,Qazvin,Yes,Null,Rural,9,361,0.024930748,2
Takestan,Qazvin,Yes,Null,Urban,7,361,0.019390582,2
Takestan,Qazvin,Yes,Yes,Rural,72,361,0.199445983,2
Takestan,Qazvin,Yes,Yes,Urban,9,361,0.024930748,2
Taleghan,Alborz,No,Null,Rural,1,14,0.071428571,3
Taleghan,Alborz,No,Yes,Urban,1,14,0.071428571,3
Taleghan,Alborz,Unknow,Null,Urban,1,14,0.071428571,3
Taleghan,Alborz,Yes,No,Urban,1,14,0.071428571,3
Taleghan,Alborz,Yes,Null,Rural,4,14,0.285714286,3
Taleghan,Alborz,Yes,Yes,Rural,6,14,0.428571429,3
Talesh,Gilan,No,Null,Rural,1,30,0.033333333,3
Talesh,Gilan,Yes,No,Rural,5,30,0.166666667,3
Talesh,Gilan,Yes,Null,Itinerant,1,30,0.033333333,3
Talesh,Gilan,Yes,Null,Rural,5,30,0.166666667,3
Talesh,Gilan,Yes,Yes,Rural,18,30,0.6,3
Tangestan,Bushehr,No,No,Rural,1,7,0.142857143,4
Tangestan,Bushehr,No,Null,Rural,1,7,0.142857143,4
Tangestan,Bushehr,No,Yes,Urban,1,7,0.142857143,4
Tangestan,Bushehr,Unknow,Null,Urban,1,7,0.142857143,4
Tangestan,Bushehr,Yes,No,Rural,2,7,0.285714286,4
Tangestan,Bushehr,Yes,Yes,Rural,1,7,0.142857143,4
Tarom,Zanjan,No,No,Rural,2,83,0.024096386,2
Tarom,Zanjan,No,No,Urban,1,83,0.012048193,2
Tarom,Zanjan,No,Null,Rural,4,83,0.048192771,2
Tarom,Zanjan,No,Yes,Rural,3,83,0.036144578,2
Tarom,Zanjan,No,Yes,Urban,1,83,0.012048193,2
Tarom,Zanjan,Null,Null,Rural,1,83,0.012048193,2
Tarom,Zanjan,Yes,No,Rural,10,83,0.120481928,2
Tarom,Zanjan,Yes,Null,Rural,7,83,0.084337349,2
Tarom,Zanjan,Yes,Yes,Rural,50,83,0.602409639,2
Tarom,Zanjan,Yes,Yes,Urban,4,83,0.048192771,2
Taybad,Razavi Khorasan,No,No,Rural,1,216,0.00462963,2
Taybad,Razavi Khorasan,No,No,Urban,1,216,0.00462963,2
Taybad,Razavi Khorasan,No,Null,Rural,2,216,0.009259259,2
Taybad,Razavi Khorasan,No,Null,Urban,2,216,0.009259259,2
Taybad,Razavi Khorasan,No,Yes,Urban,1,216,0.00462963,2
Taybad,Razavi Khorasan,Null,No,Rural,1,216,0.00462963,2
Taybad,Razavi Khorasan,Null,Null,Rural,31,216,0.143518519,2
Taybad,Razavi Khorasan,Null,Null,Urban,9,216,0.041666667,2
Taybad,Razavi Khorasan,Null,Yes,Rural,1,216,0.00462963,2
Taybad,Razavi Khorasan,Unknow,Null,Rural,1,216,0.00462963,2
Taybad,Razavi Khorasan,Yes,No,Rural,12,216,0.055555556,2
Taybad,Razavi Khorasan,Yes,No,Urban,9,216,0.041666667,2
Taybad,Razavi Khorasan,Yes,Null,Rural,27,216,0.125,2
Taybad,Razavi Khorasan,Yes,Null,Urban,10,216,0.046296296,2
Taybad,Razavi Khorasan,Yes,Yes,Rural,78,216,0.361111111,2
Taybad,Razavi Khorasan,Yes,Yes,Urban,30,216,0.138888889,2
Tehran,Tehran,No,No,Rural,1,661,0.001512859,5
Tehran,Tehran,No,No,Urban,38,661,0.057488654,5
Tehran,Tehran,No,Null,Urban,65,661,0.098335855,5
Tehran,Tehran,Null,No,Urban,1,661,0.001512859,5
Tehran,Tehran,Null,Null,Null,34,661,0.051437216,5
Tehran,Tehran,Null,Null,Rural,1,661,0.001512859,5
Tehran,Tehran,Null,Null,Urban,483,661,0.730711044,5
Tehran,Tehran,Unknow,No,Urban,1,661,0.001512859,5
Tehran,Tehran,Unknow,Null,Urban,2,661,0.003025719,5
Tehran,Tehran,Yes,No,Rural,2,661,0.003025719,5
Tehran,Tehran,Yes,No,Urban,2,661,0.003025719,5
Tehran,Tehran,Yes,Null,Urban,26,661,0.039334342,5
Tehran,Tehran,Yes,Yes,Urban,5,661,0.007564297,5
Tiran-o-Korun,Isfahan,No,No,Rural,18,132,0.136363636,5
Tiran-o-Korun,Isfahan,No,No,Urban,9,132,0.068181818,5
Tiran-o-Korun,Isfahan,No,Null,Rural,8,132,0.060606061,5
Tiran-o-Korun,Isfahan,No,Null,Urban,1,132,0.007575758,5
Tiran-o-Korun,Isfahan,Null,Null,Rural,2,132,0.015151515,5
Tiran-o-Korun,Isfahan,Yes,No,Rural,9,132,0.068181818,5
Tiran-o-Korun,Isfahan,Yes,No,Urban,1,132,0.007575758,5
Tiran-o-Korun,Isfahan,Yes,Null,Rural,20,132,0.151515152,5
Tiran-o-Korun,Isfahan,Yes,Null,Urban,6,132,0.045454545,5
Tiran-o-Korun,Isfahan,Yes,Yes,Rural,53,132,0.401515152,5
Tiran-o-Korun,Isfahan,Yes,Yes,Urban,5,132,0.037878788,5
Tonekabon,Mazandaran,No,Null,Rural,21,73,0.287671233,5
Tonekabon,Mazandaran,No,Null,Urban,6,73,0.082191781,5
Tonekabon,Mazandaran,Yes,No,Rural,1,73,0.01369863,5
Tonekabon,Mazandaran,Yes,No,Urban,1,73,0.01369863,5
Tonekabon,Mazandaran,Yes,Null,Rural,3,73,0.04109589,5
Tonekabon,Mazandaran,Yes,Null,Urban,1,73,0.01369863,5
Tonekabon,Mazandaran,Yes,Yes,Rural,37,73,0.506849315,5
Tonekabon,Mazandaran,Yes,Yes,Urban,3,73,0.04109589,5
Torbat-e-Heydarieh,Razavi Khorasan,No,No,Rural,1,462,0.002164502,2
Torbat-e-Heydarieh,Razavi Khorasan,No,No,Urban,3,462,0.006493506,2
Torbat-e-Heydarieh,Razavi Khorasan,No,Null,Rural,20,462,0.043290043,2
Torbat-e-Heydarieh,Razavi Khorasan,No,Null,Urban,7,462,0.015151515,2
Torbat-e-Heydarieh,Razavi Khorasan,No,Yes,Rural,4,462,0.008658009,2
Torbat-e-Heydarieh,Razavi Khorasan,Null,Null,Rural,13,462,0.028138528,2
Torbat-e-Heydarieh,Razavi Khorasan,Null,Null,Urban,4,462,0.008658009,2
Torbat-e-Heydarieh,Razavi Khorasan,Unknow,Null,Rural,16,462,0.034632035,2
Torbat-e-Heydarieh,Razavi Khorasan,Unknow,Yes,Rural,2,462,0.004329004,2
Torbat-e-Heydarieh,Razavi Khorasan,Yes,No,Itinerant,1,462,0.002164502,2
Torbat-e-Heydarieh,Razavi Khorasan,Yes,No,Rural,65,462,0.140692641,2
Torbat-e-Heydarieh,Razavi Khorasan,Yes,No,Urban,3,462,0.006493506,2
Torbat-e-Heydarieh,Razavi Khorasan,Yes,Null,Rural,103,462,0.222943723,2
Torbat-e-Heydarieh,Razavi Khorasan,Yes,Null,Urban,7,462,0.015151515,2
Torbat-e-Heydarieh,Razavi Khorasan,Yes,Yes,Rural,204,462,0.441558442,2
Torbat-e-Heydarieh,Razavi Khorasan,Yes,Yes,Urban,9,462,0.019480519,2
Torbat-e-Jam,Razavi Khorasan,No,No,Rural,128,1865,0.068632708,2
Torbat-e-Jam,Razavi Khorasan,No,No,Urban,16,1865,0.008579088,2
Torbat-e-Jam,Razavi Khorasan,No,Null,Rural,34,1865,0.018230563,2
Torbat-e-Jam,Razavi Khorasan,No,Null,Urban,5,1865,0.002680965,2
Torbat-e-Jam,Razavi Khorasan,No,Yes,Rural,16,1865,0.008579088,2
Torbat-e-Jam,Razavi Khorasan,No,Yes,Urban,1,1865,0.000536193,2
Torbat-e-Jam,Razavi Khorasan,Null,No,Rural,3,1865,0.001608579,2
Torbat-e-Jam,Razavi Khorasan,Null,Null,Rural,54,1865,0.028954424,2
Torbat-e-Jam,Razavi Khorasan,Null,Null,Urban,8,1865,0.004289544,2
Torbat-e-Jam,Razavi Khorasan,Null,Yes,Rural,1,1865,0.000536193,2
Torbat-e-Jam,Razavi Khorasan,Unknow,No,Rural,10,1865,0.00536193,2
Torbat-e-Jam,Razavi Khorasan,Unknow,Null,Rural,17,1865,0.009115282,2
Torbat-e-Jam,Razavi Khorasan,Unknow,Null,Urban,1,1865,0.000536193,2
Torbat-e-Jam,Razavi Khorasan,Unknow,Yes,Rural,3,1865,0.001608579,2
Torbat-e-Jam,Razavi Khorasan,Yes,No,Itinerant,2,1865,0.001072386,2
Torbat-e-Jam,Razavi Khorasan,Yes,No,Rural,819,1865,0.439142091,2
Torbat-e-Jam,Razavi Khorasan,Yes,No,Urban,56,1865,0.03002681,2
Torbat-e-Jam,Razavi Khorasan,Yes,Null,Rural,296,1865,0.158713137,2
Torbat-e-Jam,Razavi Khorasan,Yes,Null,Urban,27,1865,0.014477212,2
Torbat-e-Jam,Razavi Khorasan,Yes,Yes,Rural,352,1865,0.188739946,2
Torbat-e-Jam,Razavi Khorasan,Yes,Yes,Urban,16,1865,0.008579088,2
Torghabe-o-Shandiz,Razavi Khorasan,No,Null,Rural,5,31,0.161290323,2
Torghabe-o-Shandiz,Razavi Khorasan,No,Null,Urban,1,31,0.032258065,2
Torghabe-o-Shandiz,Razavi Khorasan,No,Yes,Rural,2,31,0.064516129,2
Torghabe-o-Shandiz,Razavi Khorasan,No,Yes,Urban,2,31,0.064516129,2
Torghabe-o-Shandiz,Razavi Khorasan,Null,Null,Rural,3,31,0.096774194,2
Torghabe-o-Shandiz,Razavi Khorasan,Null,Null,Urban,1,31,0.032258065,2
Torghabe-o-Shandiz,Razavi Khorasan,Null,Yes,Rural,1,31,0.032258065,2
Torghabe-o-Shandiz,Razavi Khorasan,Yes,No,Rural,6,31,0.193548387,2
Torghabe-o-Shandiz,Razavi Khorasan,Yes,Null,Rural,6,31,0.193548387,2
Torghabe-o-Shandiz,Razavi Khorasan,Yes,Yes,Rural,4,31,0.129032258,2
Tuyserkan,Hamadan,No,No,Nomadic,1,248,0.004032258,1
Tuyserkan,Hamadan,No,No,Rural,10,248,0.040322581,1
Tuyserkan,Hamadan,No,No,Urban,15,248,0.060483871,1
Tuyserkan,Hamadan,No,Null,Rural,14,248,0.056451613,1
Tuyserkan,Hamadan,No,Null,Urban,29,248,0.116935484,1
Tuyserkan,Hamadan,No,Yes,Rural,2,248,0.008064516,1
Tuyserkan,Hamadan,No,Yes,Urban,2,248,0.008064516,1
Tuyserkan,Hamadan,Null,Null,Nomadic,6,248,0.024193548,1
Tuyserkan,Hamadan,Null,Null,Null,13,248,0.052419355,1
Tuyserkan,Hamadan,Null,Null,Rural,3,248,0.012096774,1
Tuyserkan,Hamadan,Null,Null,Urban,4,248,0.016129032,1
Tuyserkan,Hamadan,Yes,No,Rural,2,248,0.008064516,1
Tuyserkan,Hamadan,Yes,Null,Rural,1,248,0.004032258,1
Tuyserkan,Hamadan,Yes,Null,Urban,3,248,0.012096774,1
Tuyserkan,Hamadan,Yes,Yes,Nomadic,18,248,0.072580645,1
Tuyserkan,Hamadan,Yes,Yes,Rural,118,248,0.475806452,1
Tuyserkan,Hamadan,Yes,Yes,Urban,7,248,0.028225806,1
Urumia,West Azerbaijan,No,No,Rural,1,533,0.001876173,2
Urumia,West Azerbaijan,No,Null,Itinerant,1,533,0.001876173,2
Urumia,West Azerbaijan,No,Null,Rural,43,533,0.080675422,2
Urumia,West Azerbaijan,No,Null,Urban,43,533,0.080675422,2
Urumia,West Azerbaijan,No,Yes,Rural,2,533,0.003752345,2
Urumia,West Azerbaijan,Unknow,Null,Urban,1,533,0.001876173,2
Urumia,West Azerbaijan,Yes,No,Itinerant,8,533,0.015009381,2
Urumia,West Azerbaijan,Yes,No,Rural,124,533,0.232645403,2
Urumia,West Azerbaijan,Yes,No,Urban,3,533,0.005628518,2
Urumia,West Azerbaijan,Yes,Null,Itinerant,1,533,0.001876173,2
Urumia,West Azerbaijan,Yes,Null,Rural,117,533,0.219512195,2
Urumia,West Azerbaijan,Yes,Null,Urban,7,533,0.013133208,2
Urumia,West Azerbaijan,Yes,Yes,Itinerant,9,533,0.016885553,2
Urumia,West Azerbaijan,Yes,Yes,Rural,172,533,0.322701689,2
Urumia,West Azerbaijan,Yes,Yes,Urban,1,533,0.001876173,2
Varamin,Tehran,No,No,Urban,1,129,0.007751938,5
Varamin,Tehran,No,Null,Rural,7,129,0.054263566,5
Varamin,Tehran,No,Null,Urban,19,129,0.147286822,5
Varamin,Tehran,No,Yes,Rural,1,129,0.007751938,5
Varamin,Tehran,No,Yes,Urban,1,129,0.007751938,5
Varamin,Tehran,Null,Null,Rural,4,129,0.031007752,5
Varamin,Tehran,Null,Null,Urban,4,129,0.031007752,5
Varamin,Tehran,Null,Yes,Urban,1,129,0.007751938,5
Varamin,Tehran,Unknow,Null,Rural,2,129,0.015503876,5
Varamin,Tehran,Unknow,Null,Urban,3,129,0.023255814,5
Varamin,Tehran,Yes,No,Rural,1,129,0.007751938,5
Varamin,Tehran,Yes,No,Urban,6,129,0.046511628,5
Varamin,Tehran,Yes,Null,Rural,37,129,0.286821705,5
Varamin,Tehran,Yes,Null,Urban,23,129,0.178294574,5
Varamin,Tehran,Yes,Yes,Rural,7,129,0.054263566,5
Varamin,Tehran,Yes,Yes,Urban,12,129,0.093023256,5
Varzaqan,East Azerbaijan,No,Null,Rural,3,31,0.096774194,2
Varzaqan,East Azerbaijan,Null,Null,Rural,1,31,0.032258065,2
Varzaqan,East Azerbaijan,Yes,No,Rural,2,31,0.064516129,2
Varzaqan,East Azerbaijan,Yes,Null,Rural,10,31,0.322580645,2
Varzaqan,East Azerbaijan,Yes,Null,Urban,1,31,0.032258065,2
Varzaqan,East Azerbaijan,Yes,Yes,Itinerant,1,31,0.032258065,2
Varzaqan,East Azerbaijan,Yes,Yes,Rural,13,31,0.419354839,2
Yasooj,Kohgiluyeh and Boyer-Ahmad,No,No,Rural,2,195,0.01025641,1
Yasooj,Kohgiluyeh and Boyer-Ahmad,No,Null,Rural,10,195,0.051282051,1
Yasooj,Kohgiluyeh and Boyer-Ahmad,No,Null,Urban,7,195,0.035897436,1
Yasooj,Kohgiluyeh and Boyer-Ahmad,Null,No,Rural,1,195,0.005128205,1
Yasooj,Kohgiluyeh and Boyer-Ahmad,Yes,No,Nomadic,19,195,0.097435897,1
Yasooj,Kohgiluyeh and Boyer-Ahmad,Yes,No,Rural,41,195,0.21025641,1
Yasooj,Kohgiluyeh and Boyer-Ahmad,Yes,No,Urban,1,195,0.005128205,1
Yasooj,Kohgiluyeh and Boyer-Ahmad,Yes,Null,Rural,15,195,0.076923077,1
Yasooj,Kohgiluyeh and Boyer-Ahmad,Yes,Null,Urban,4,195,0.020512821,1
Yasooj,Kohgiluyeh and Boyer-Ahmad,Yes,Yes,Nomadic,10,195,0.051282051,1
Yasooj,Kohgiluyeh and Boyer-Ahmad,Yes,Yes,Rural,82,195,0.420512821,1
Yasooj,Kohgiluyeh and Boyer-Ahmad,Yes,Yes,Urban,3,195,0.015384615,1
Yazd,Yazd,No,No,Rural,7,350,0.02,4
Yazd,Yazd,No,No,Urban,93,350,0.265714286,4
Yazd,Yazd,No,Null,Rural,11,350,0.031428571,4
Yazd,Yazd,No,Null,Urban,75,350,0.214285714,4
Yazd,Yazd,Null,Null,Rural,4,350,0.011428571,4
Yazd,Yazd,Null,Null,Urban,59,350,0.168571429,4
Yazd,Yazd,Null,Yes,Urban,1,350,0.002857143,4
Yazd,Yazd,Unknow,Null,Urban,6,350,0.017142857,4
Yazd,Yazd,Yes,No,Rural,6,350,0.017142857,4
Yazd,Yazd,Yes,No,Urban,19,350,0.054285714,4
Yazd,Yazd,Yes,Null,Rural,8,350,0.022857143,4
Yazd,Yazd,Yes,Null,Urban,53,350,0.151428571,4
Yazd,Yazd,Yes,Yes,Rural,2,350,0.005714286,4
Yazd,Yazd,Yes,Yes,Urban,6,350,0.017142857,4
Zabol,Sistan and Baluchestan,No,No,Urban,2,37,0.054054054,1
Zabol,Sistan and Baluchestan,No,Null,Rural,2,37,0.054054054,1
Zabol,Sistan and Baluchestan,No,Null,Urban,2,37,0.054054054,1
Zabol,Sistan and Baluchestan,Null,Null,Rural,2,37,0.054054054,1
Zabol,Sistan and Baluchestan,Yes,No,Rural,6,37,0.162162162,1
Zabol,Sistan and Baluchestan,Yes,No,Urban,3,37,0.081081081,1
Zabol,Sistan and Baluchestan,Yes,Null,Rural,8,37,0.216216216,1
Zabol,Sistan and Baluchestan,Yes,Null,Urban,5,37,0.135135135,1
Zabol,Sistan and Baluchestan,Yes,Yes,Rural,4,37,0.108108108,1
Zabol,Sistan and Baluchestan,Yes,Yes,Urban,3,37,0.081081081,1
Zahedan,Sistan and Baluchestan,No,Null,Urban,7,31,0.225806452,1
Zahedan,Sistan and Baluchestan,Null,Null,Urban,1,31,0.032258065,1
Zahedan,Sistan and Baluchestan,Unknow,Null,Urban,2,31,0.064516129,1
Zahedan,Sistan and Baluchestan,Yes,Null,Rural,10,31,0.322580645,1
Zahedan,Sistan and Baluchestan,Yes,Null,Urban,1,31,0.032258065,1
Zahedan,Sistan and Baluchestan,Yes,Yes,Rural,8,31,0.258064516,1
Zahedan,Sistan and Baluchestan,Yes,Yes,Urban,2,31,0.064516129,1
Zanjan,Zanjan,No,No,Urban,1,557,0.001795332,2
Zanjan,Zanjan,No,Null,Rural,12,557,0.021543986,2
Zanjan,Zanjan,No,Null,Urban,49,557,0.087971275,2
Zanjan,Zanjan,No,Yes,Rural,2,557,0.003590664,2
Zanjan,Zanjan,No,Yes,Urban,2,557,0.003590664,2
Zanjan,Zanjan,Null,Null,Rural,12,557,0.021543986,2
Zanjan,Zanjan,Null,Null,Urban,14,557,0.02513465,2
Zanjan,Zanjan,Null,Yes,Rural,1,557,0.001795332,2
Zanjan,Zanjan,Unknow,Null,Urban,1,557,0.001795332,2
Zanjan,Zanjan,Yes,No,Rural,3,557,0.005385996,2
Zanjan,Zanjan,Yes,Null,Rural,256,557,0.459605027,2
Zanjan,Zanjan,Yes,Null,Urban,20,557,0.035906643,2
Zanjan,Zanjan,Yes,Yes,Rural,179,557,0.321364452,2
